order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
1a611328643ae11146ba09a4425d2e12,1,0bcc3eeca39e1064258aa1e932269894,1f50f920176fa81dab994f9023523100,2018-05-08 23:54:23,53.9,16.07,2cde5a202365766c4eeabc925e58225f,delivered,2018-05-02 22:36:14,2018-05-03 00:30:38,2018-05-04 15:46:00,2018-05-11 17:56:48,2018-05-30 00:00:00,39c7f8c4e4552af113351a650816296c,83025,sao jose dos pinhais,PR
1a62946a1ba2a18532e900bc385e972f,1,0aabfb375647d9738ad0f7b4ea3653b1,37515688008a7a40ac93e3b2e4ab203f,2017-10-30 03:15:07,19.9,15.1,d16bcf0555e8a602f65c56993ee91b51,delivered,2017-10-21 10:57:12,2017-10-24 03:15:07,2017-10-25 19:17:35,2017-11-08 21:54:51,2017-11-22 00:00:00,ee22def0cb28095779ec6260f74ef07e,99070,passo fundo,RS
1a62fd2d470da1ce51e2d26cea9a44ff,1,fa64259a73edf6f724b7ddf23aac1bb0,9674754b5a0cb32b638cec001178f799,2018-04-26 18:30:50,129.9,9.26,81a9409f95b016ac318a250b96465548,delivered,2018-04-22 18:09:13,2018-04-24 18:57:03,2018-04-23 21:33:13,2018-04-26 22:22:58,2018-05-10 00:00:00,dfb60c90d4774d7ba5eaf60e550bca3f,12947,atibaia,SP
1a63c19c8d289d696b2be1e4208eecf5,1,de72026142ffc78ea7a8d6ce739056b1,99eaacc9e6046db1c82b163c5f84869f,2017-05-16 01:25:23,110.0,26.05,8921e13b140c42dec5109ed446554df6,delivered,2017-05-09 23:48:07,2017-05-10 01:25:23,2017-05-11 13:55:36,2017-05-29 11:23:49,2017-06-08 00:00:00,c6ee247499e7f1a36326926ac3b78265,63640,independencia,CE
1a64643317da0457d3f145fab8734b22,1,7c1bd920dbdf22470b68bde975dd3ccf,cc419e0650a3c5ba77189a1882b7556a,2017-09-19 04:45:01,58.99,20.81,0d2aa9f205cc47cd8ffcfe0f43499f2e,delivered,2017-09-09 03:24:19,2017-09-12 04:45:01,2017-09-13 12:38:05,2017-09-21 17:33:11,2017-10-05 00:00:00,7b32049d8495d56c8b27eae575921a60,50940,recife,PE
1a647a88b6fa7b167cb5414a372edeb1,1,55afdf91178e38185fa461b5ca028a57,44073f8b7e41514de3b7815dd0237f4f,2017-04-27 14:22:44,132.53,16.63,a6e927129ccc2bfc77279fb42c178858,delivered,2017-04-11 14:10:19,2017-04-11 14:22:44,2017-04-12 16:07:34,2017-04-24 10:37:35,2017-05-18 00:00:00,68549c5460dc3dac8e4f0e6f84f7b722,15105,potirendaba,SP
1a65d6928b5ee7a7afb52dad3ccdf11c,1,36cc61b419c27c77c4b711ba7edfb31f,1d4587203296c8f4ad134dc286fa6db0,2018-05-23 07:35:17,37.9,11.15,71af115b2d551456216e58c97250e562,delivered,2018-05-16 20:59:32,2018-05-17 07:35:17,2018-05-18 08:05:00,2018-05-21 19:05:14,2018-05-28 00:00:00,5419310accda28a4818957fe9da8f057,6766,taboao da serra,SP
1a667c9f13248047e6402a28b934c2e0,1,283f243bb09e48e8f324d175182d5cfa,ea8482cd71df3c1969d7b9473ff13abc,2017-09-13 12:43:33,18.9,7.78,72084927a5286f8e61903b282eb1d41e,delivered,2017-09-06 12:28:33,2017-09-06 12:43:33,2017-09-11 16:21:37,2017-09-12 23:47:27,2017-09-19 00:00:00,3636f1d0fc31b743af8f8261e6dc8d5b,6333,carapicuiba,SP
1a66f333fc14fa09a218cbb11f00233d,1,b0cd550945da1de6eb9cb69595d540df,6b243f80ed07b10f0e8aa0f21a205f3c,2017-08-10 12:20:09,84.9,27.44,0c34c6b2040903846896ec9e587e61d6,delivered,2017-08-04 11:33:53,2017-08-04 12:20:09,2017-08-04 18:13:40,2017-09-12 21:02:59,2017-09-08 00:00:00,1eba2c022ae2202d0999a7c547671f7f,49090,aracaju,SE
1a67c7a3cb47a447f68bc24f7cbbe825,1,b532349fe46b38fbc7bb3914c1bdae07,1025f0e2d44d7041d6cf58b6550e0bfa,2018-04-04 02:47:56,35.0,21.65,2fb6a28105827799ef2dffcb4f4f4e53,delivered,2018-03-27 11:26:05,2018-03-28 02:47:56,2018-03-29 23:32:49,2018-04-13 17:34:51,2018-04-26 00:00:00,d23129eb062ab70fd6cdd1b790273018,44830,piritiba,BA
1a67c7a3cb47a447f68bc24f7cbbe825,2,b532349fe46b38fbc7bb3914c1bdae07,1025f0e2d44d7041d6cf58b6550e0bfa,2018-04-04 02:47:56,35.0,21.65,2fb6a28105827799ef2dffcb4f4f4e53,delivered,2018-03-27 11:26:05,2018-03-28 02:47:56,2018-03-29 23:32:49,2018-04-13 17:34:51,2018-04-26 00:00:00,d23129eb062ab70fd6cdd1b790273018,44830,piritiba,BA
1a68123d36b3a96ebeb710db015da2e3,1,5a419dbf24a8c9718fe522b81c69f61a,e26901d5ab434ce92fd9b5c256820a4e,2017-09-05 13:35:08,44.9,13.08,08e67c772d6a0d150aabc46eda41b466,delivered,2017-08-30 13:21:35,2017-08-30 13:35:08,2017-08-31 16:37:01,2017-09-04 17:25:47,2017-09-12 00:00:00,c75c6472c97395f646052da1c2e574f1,13284,vinhedo,SP
1a68a3c33d6299d9d0f36a74e4c97e2f,1,681e1525258578dd8a22a3c249509bf5,5cbbd5a299cab112b7bf23862255e43e,2017-10-05 09:23:56,45.6,12.48,4faf7bb3041b910f0a590121c4480f8c,delivered,2017-09-29 09:07:44,2017-09-29 09:23:56,2017-10-02 18:43:59,2017-10-04 19:56:59,2017-10-23 00:00:00,38fee9579a15b3d4a515fea84e229db1,86020,londrina,PR
1a68d6079c4fd25b3348fa2a03ac9579,1,92503fc18ca14a8f32c182ce3f1b9f05,688756f717c462a206ad854c5027a64a,2018-04-20 02:13:44,21.0,12.79,5ea4f81504b4c78489a928f978001445,delivered,2018-04-13 17:00:16,2018-04-14 02:13:44,2018-04-19 00:21:07,2018-04-20 17:32:42,2018-05-03 00:00:00,db6c2b8985bd08622c73917c51768866,15505,votuporanga,SP
1a695d543b7302aa9446c8d5fbd632bf,1,c144fdb6fc3bda28fb58900cdb37247c,b92e3c8f9738272ff7c59e111e108d7c,2018-01-22 10:55:00,143.9,34.37,b882cbae40f34e60a3ec3efefabda4ea,delivered,2017-12-16 10:32:49,2017-12-16 10:55:00,2017-12-19 23:17:45,2017-12-28 22:18:23,2018-03-22 00:00:00,63c73f6683f862b3724fd838f4787fc7,13141,paulinia,SP
1a6999c021291137f10864ddb9710172,1,69455f41626a745aea9ee9164cb9eafd,c60b801f2d52c7f7f91de00870882a75,2018-04-12 19:10:13,230.0,24.11,9bb289a474b8b487ef1fb04b0daf7425,delivered,2018-04-04 17:58:04,2018-04-06 19:10:13,2018-04-10 20:28:24,2018-04-20 19:44:40,2018-05-03 00:00:00,8f5143570051e10cda490e55126b9ec0,57100,rio largo,AL
1a69d5fdff0003d4571dffa1a9a10967,1,dbb67791e405873b259e4656bf971246,f457c46070d02cadd8a68551231220dd,2018-02-23 13:46:44,82.0,12.7,ed12242ad54c1e72af61e6f7faa4ef09,delivered,2018-02-19 13:33:29,2018-02-19 13:46:44,2018-02-22 00:21:28,2018-03-08 23:34:31,2018-03-13 00:00:00,263baeebdd1d811cb0c3496c1de697e6,11340,sao vicente,SP
1a6a57642cf324ac86f14bcba484cb32,1,a45d376e2359c18076d5c16a042777e5,54c04bdb5ec46762f8f08c7e8f86ed4a,2018-05-16 11:35:24,140.0,19.95,3e8e7112a59814fe7007bb864f3cd3cb,delivered,2018-05-14 11:24:45,2018-05-14 11:35:24,2018-05-14 13:29:00,2018-05-18 12:49:46,2018-06-05 00:00:00,22f63e1a065edeea0b3c245bae439326,13420,piracicaba,SP
1a6a61fc8a3caaa9599b17984f3f35bc,1,8e7d8117454aa017a9800633a0b0a05a,41b39e28db005d9731d9d485a83b4c38,2017-04-03 18:42:35,119.9,20.92,72108dc3b6db1e78f3d9dd7b7b95266d,delivered,2017-03-07 18:28:16,2017-03-07 18:42:35,2017-03-24 08:37:39,2017-03-30 14:58:04,2017-04-19 00:00:00,f7ba21d6b0af7a0cb8f9291a1d8e81a3,28660,bom jardim,RJ
1a6b1c532300b42629e52ada22f26ccf,1,1ec486885049bbb9b79351d150ed18c4,cab85505710c7cb9b720bceb52b01cee,2018-03-29 16:15:32,49.9,19.04,5b29fabaacf58cadba768cb44dc28089,delivered,2018-03-25 16:05:53,2018-03-25 16:15:32,2018-03-26 18:47:42,2018-04-03 16:37:42,2018-04-19 00:00:00,14477dd0d95124aaf3b0cbd2d31b5dc6,50610,recife,PE
1a6b9a764637acbc39e1624a2211f548,1,be0dbdc3d67d55727a65d4cd696ca73c,e9bc59e7b60fc3063eb2290deda4cced,2018-08-15 03:30:22,65.0,13.8,e43a8c4a2cacc15e45d6a73beb2ee7e8,delivered,2018-08-07 09:18:41,2018-08-08 03:30:22,2018-08-17 16:56:00,2018-08-23 20:48:46,2018-08-21 00:00:00,3e2662d873c55f390786c29319aaaeac,12952,atibaia,SP
1a6b9a764637acbc39e1624a2211f548,2,be0dbdc3d67d55727a65d4cd696ca73c,e9bc59e7b60fc3063eb2290deda4cced,2018-08-15 03:30:22,65.0,13.8,e43a8c4a2cacc15e45d6a73beb2ee7e8,delivered,2018-08-07 09:18:41,2018-08-08 03:30:22,2018-08-17 16:56:00,2018-08-23 20:48:46,2018-08-21 00:00:00,3e2662d873c55f390786c29319aaaeac,12952,atibaia,SP
1a6b9a764637acbc39e1624a2211f548,3,be0dbdc3d67d55727a65d4cd696ca73c,e9bc59e7b60fc3063eb2290deda4cced,2018-08-15 03:30:22,65.0,13.8,e43a8c4a2cacc15e45d6a73beb2ee7e8,delivered,2018-08-07 09:18:41,2018-08-08 03:30:22,2018-08-17 16:56:00,2018-08-23 20:48:46,2018-08-21 00:00:00,3e2662d873c55f390786c29319aaaeac,12952,atibaia,SP
1a6b9a764637acbc39e1624a2211f548,4,be0dbdc3d67d55727a65d4cd696ca73c,e9bc59e7b60fc3063eb2290deda4cced,2018-08-15 03:30:22,65.0,13.8,e43a8c4a2cacc15e45d6a73beb2ee7e8,delivered,2018-08-07 09:18:41,2018-08-08 03:30:22,2018-08-17 16:56:00,2018-08-23 20:48:46,2018-08-21 00:00:00,3e2662d873c55f390786c29319aaaeac,12952,atibaia,SP
1a6b9a764637acbc39e1624a2211f548,5,be0dbdc3d67d55727a65d4cd696ca73c,e9bc59e7b60fc3063eb2290deda4cced,2018-08-15 03:30:22,65.0,13.8,e43a8c4a2cacc15e45d6a73beb2ee7e8,delivered,2018-08-07 09:18:41,2018-08-08 03:30:22,2018-08-17 16:56:00,2018-08-23 20:48:46,2018-08-21 00:00:00,3e2662d873c55f390786c29319aaaeac,12952,atibaia,SP
1a6b9a764637acbc39e1624a2211f548,6,be0dbdc3d67d55727a65d4cd696ca73c,e9bc59e7b60fc3063eb2290deda4cced,2018-08-15 03:30:22,65.0,13.8,e43a8c4a2cacc15e45d6a73beb2ee7e8,delivered,2018-08-07 09:18:41,2018-08-08 03:30:22,2018-08-17 16:56:00,2018-08-23 20:48:46,2018-08-21 00:00:00,3e2662d873c55f390786c29319aaaeac,12952,atibaia,SP
1a6c3832fcc2947c38b41bd24fe0201e,1,c43ab4269cbf91b373263db4c2973cad,48436dade18ac8b2bce089ec2a041202,2017-07-06 15:50:15,45.9,35.67,91bb67066c8638f483d7e2e5e277389f,delivered,2017-06-30 15:31:51,2017-06-30 15:50:15,2017-07-05 12:00:33,2017-07-18 17:53:33,2017-08-03 00:00:00,ebf5d0fbcb0d1b30d6a8bd27052fcc62,62540,amontada,CE
1a6d26b1e091ff1b177f8d1c45d46650,1,601a360bd2a916ecef0e88de72a6531a,7a67c85e85bb2ce8582c35f2203ad736,2017-05-02 08:23:06,129.99,17.65,468685ea2f9a9f45b7b7d8fd81a3251e,delivered,2017-04-23 19:38:20,2017-04-25 08:23:06,2017-04-26 19:46:04,2017-05-09 09:50:04,2017-05-15 00:00:00,98948689ee78c179ae79ae579140da2f,28040,campos dos goytacazes,RJ
1a6d8f9122fec35f3e394f0b47abfdef,1,72456858d4955f13f90c494ceba52999,de0c78824586e9a5f5f04fd84e25df39,2018-04-12 11:15:08,125.0,18.45,3f97fed1e37bd0bf66b6edf820af2cf1,delivered,2018-04-08 10:59:17,2018-04-08 11:15:08,2018-04-10 15:41:43,2018-04-13 17:08:38,2018-05-16 00:00:00,3895adac45582f6df5322d01c83986f1,21330,rio de janeiro,RJ
1a70c0ce7afbcfbad9123d6c029f5ad6,1,73326828aa5efe1ba096223de496f596,d13e50eaa47b4cbe9eb81465865d8cfc,2018-08-10 12:04:44,82.49,8.74,bb70f7ee1e4fe9438e5b2d199afd097f,delivered,2018-08-05 04:03:42,2018-08-06 12:04:44,2018-08-06 14:26:00,2018-08-07 21:16:49,2018-08-14 00:00:00,9c5296d068c26e472c6d780b6245b224,2132,sao paulo,SP
1a71051dfe3a0641e6feafe991adbdab,1,96f027a4749058d508f6c1bda657c79d,7d13fca15225358621be4086e1eb0964,2018-08-01 09:03:31,219.0,19.78,c51e08ffb18c1f0a3a6bd1302aa323dd,delivered,2018-07-22 10:10:57,2018-07-23 11:31:46,2018-07-24 14:37:00,2018-07-31 01:28:43,2018-08-28 00:00:00,eca47d88709730dffaf3f221a8f3e89b,22780,rio de janeiro,RJ
1a713382b46a79377b949a677d232162,1,fbd4031ddbc3d02b95834b62769d3ad0,ce7d1888639e6fb06b2749cbfdac1ff7,2018-07-04 21:30:12,138.0,60.2,3d780be456ac7e04fd6076475599bbbe,delivered,2018-06-30 21:18:15,2018-06-30 21:30:12,2018-07-03 11:15:00,2018-07-13 13:41:34,2018-08-13 00:00:00,d0e082119880f0a23900a5089d752d6c,22041,rio de janeiro,RJ
1a73487544d0b9f2ae19eaf22e3c7462,1,7bc37d0450ed1fb9e76f9c0305838c7c,955fee9216a65b617aa5c0531780ce60,2018-06-15 02:54:34,55.0,27.12,2e58019c686b4a4b24edbe972778e0e1,delivered,2018-06-05 17:08:15,2018-06-07 02:54:34,2018-06-07 07:52:00,2018-07-03 17:54:33,2018-07-19 00:00:00,03da36f44c98d62dfa4dfdbbc8fd6ade,44450,salinas da margarida,BA
1a74dcdf4a4d7bfd88e94110479fa484,1,23365beed316535b4105bd800c46670e,92eb0f42c21942b6552362b9b114707d,2017-07-04 20:05:22,14.5,25.63,93889d6b5f70ee521d064dfa7921052b,delivered,2017-06-27 20:12:32,2017-06-28 20:05:22,2017-07-04 12:04:27,2017-07-18 17:34:07,2017-07-31 00:00:00,a8a422700e28d21bc206e1bc7e821ab7,68509,maraba,PA
1a759afeff9fdaa432f1bed1c6f1b86a,1,a298a105818dce6878b787e4af6cff7d,e26901d5ab434ce92fd9b5c256820a4e,2017-07-04 02:10:26,79.9,15.31,d001995debbd9286892642f5efb1aefb,delivered,2017-06-27 11:12:50,2017-06-28 02:10:26,2017-06-29 07:12:14,2017-07-06 15:16:07,2017-07-21 00:00:00,00cd767526517f8a4fc27db6cc5a52fa,95650,igrejinha,RS
1a75bc259895ab33b0c12ebf388248b1,1,7fa79f73326e6b9b13b79f60a435d4a5,7bac63f6603d382cc8d0832eb6c100a8,2018-03-28 03:28:43,209.0,13.9,4ac3a7aed5325218bfd84a79ff4e0611,delivered,2018-03-16 19:32:35,2018-03-20 03:28:43,2018-03-21 23:26:25,2018-04-02 17:03:32,2018-04-06 00:00:00,4d29f94e4287a63b106004d2ef1dda07,14955,borborema,SP
1a75c135cddd959bc928ad1cccf932a1,1,62177bb58dda374cc02e6cd2616996a1,955fee9216a65b617aa5c0531780ce60,2018-05-04 11:52:10,110.0,9.12,ecd17d7244b5f9e46297d976aef1cdd2,delivered,2018-04-27 11:23:21,2018-04-27 11:52:10,2018-04-30 15:09:00,2018-05-03 19:21:46,2018-05-11 00:00:00,373e7cdfe49d0aee7667c6dfcbbf20e8,8564,poa,SP
1a75ed2e9cc04b329fbbf472ea0ea100,1,e33df02e384487f2bcd3788619f89215,53e4c6e0f4312d4d2107a8c9cddf45cd,2017-11-30 14:52:34,19.98,16.11,01551ab70b4a96a82ff74e3fdf027837,delivered,2017-11-24 12:35:09,2017-11-24 14:52:34,2017-11-29 16:36:17,2017-12-09 17:14:28,2017-12-27 00:00:00,24309b7b0b9526c167f5b54c302dde7a,95185,carlos barbosa,RS
1a760f4fb7016db883f1d801994c557d,1,19c91ef95d509ea33eda93495c4d3481,06a2c3af7b3aee5d69171b0e14f0ee87,2018-05-08 21:31:30,119.99,38.89,395806f68e98a2dfa5a4929a243fb666,delivered,2018-05-02 21:08:12,2018-05-02 21:35:25,2018-05-08 11:06:00,2018-05-14 18:42:07,2018-05-28 00:00:00,2f114fcd7b0cae0300394b2f1f912156,45037,vitoria da conquista,BA
1a7689d4e2cd47f45a8101e04ab03d51,1,ff29d8cb1cd0cd5ea37b80dac9939e1c,8b321bb669392f5163d04c59e235e066,2018-05-10 13:50:54,18.9,8.29,44fa06633b8386107116fb58c5f35327,delivered,2018-05-03 13:49:39,2018-05-04 13:50:54,2018-05-04 18:32:00,2018-05-05 12:19:39,2018-05-18 00:00:00,aa296e5d37360fb5fcff6dc7dd8d2256,11030,santos,SP
1a7705c11f9e0ac39a2e86ce7c49d089,1,b532349fe46b38fbc7bb3914c1bdae07,1025f0e2d44d7041d6cf58b6550e0bfa,2018-07-27 17:25:20,35.0,16.44,0447df4fd1c1f9c602bf25ae24c494f0,delivered,2018-07-20 17:13:47,2018-07-20 17:25:20,2018-07-23 14:51:00,2018-07-26 19:50:50,2018-08-22 00:00:00,37d96e337d68c6e37e9612dcd39f5de6,22220,rio de janeiro,RJ
1a77469cc9045a2ec0ddcb6c608e80c7,1,66389c9df136a25c8f131757ce3a6967,a218df5c097b0ca409cfaac1488cc7f6,2018-06-15 02:55:19,3.99,12.79,a32bc3f28044954fa7641a2706dfab31,delivered,2018-06-06 11:21:31,2018-06-07 02:55:19,2018-06-08 13:36:00,2018-06-18 14:52:46,2018-07-12 00:00:00,6890f1ea9511e4b1bb6dbe85533ddfc1,17607,tupa,SP
1a777b4fbc5f78c56a4d194ce7311df5,1,1a6c9da4039deae58c2b769f049ae121,ed4311e67debd72b8610a5347a743087,2018-07-12 09:45:15,97.0,21.98,7b913a2d826245167f82b67681578ce2,delivered,2018-07-09 09:54:00,2018-07-10 09:45:15,2018-07-11 13:08:00,2018-07-20 15:35:33,2018-07-25 00:00:00,cfc22b871e8ad099b0aa9712dffee9ef,29122,vila velha,ES
1a783a61e77481647e463b2ea0f911a2,1,a4fdd00347db855f614a18bf51606df5,6d803cb79cc31c41c4c789a75933b3c7,2017-10-18 14:49:23,179.9,18.51,697cea79f32e1063d631e0d4b171f94c,delivered,2017-10-10 13:29:48,2017-10-10 13:49:23,2017-10-11 21:53:44,2017-10-23 18:12:03,2017-11-03 00:00:00,9e14af44fad0199cc0d905415324b233,22640,rio de janeiro,RJ
1a785632cbf5301f146c5b3c67268911,1,0129d1e9b29d3fe6833cc922374cd252,080102cd0a76b09e0dcf55fcacc60e05,2018-08-14 18:24:19,16.9,22.06,9b1235a30973118303a0a017d3b5793b,delivered,2018-08-12 18:04:00,2018-08-12 18:24:19,2018-08-13 17:20:00,2018-08-21 17:41:09,2018-08-27 00:00:00,c8c01f1ef65e75ab0bb18ab7f796e2e5,85010,guarapuava,PR
1a78873aa81c079a98bd58e77ea6a5aa,1,99f265229d46f700208ad7cb1ff48aae,ea8482cd71df3c1969d7b9473ff13abc,2017-12-13 18:20:30,29.99,11.85,1df9961ffcedd6486e64a068c401d303,delivered,2017-12-07 17:48:49,2017-12-07 18:20:30,2017-12-08 23:04:10,2017-12-15 16:53:26,2018-01-02 00:00:00,87673d9b722113209d484ec89bccf559,14780,barretos,SP
1a78996243d1d136ceede8be7f031356,1,e44f675b60b3a3a2453ec36421e06f0f,218d46b86c1881d022bce9c68a7d4b15,2018-02-09 09:49:31,107.0,15.5,b52a43b300826ccbf7b9c57f4c576357,delivered,2018-02-05 09:26:32,2018-02-05 09:49:31,2018-02-05 18:06:55,2018-02-15 17:58:49,2018-03-08 00:00:00,85b48f77fe458bbae9a3c79f6f32ed3a,27600,valenca,RJ
1a792d35aa2e9abd1036092085f00549,1,5a0146a47009000363e3ceeade37c54b,955fee9216a65b617aa5c0531780ce60,2018-02-01 11:32:14,120.0,18.09,5ea3d9259da6794623cd3b07a5b06242,delivered,2018-01-27 11:19:13,2018-01-27 11:34:33,2018-01-31 14:27:35,2018-02-08 16:56:35,2018-02-26 00:00:00,f259e5c4bc72ef41db0a04654b763da2,79980,mundo novo,MS
1a792d35aa2e9abd1036092085f00549,2,5a0146a47009000363e3ceeade37c54b,955fee9216a65b617aa5c0531780ce60,2018-02-01 11:32:14,120.0,18.09,5ea3d9259da6794623cd3b07a5b06242,delivered,2018-01-27 11:19:13,2018-01-27 11:34:33,2018-01-31 14:27:35,2018-02-08 16:56:35,2018-02-26 00:00:00,f259e5c4bc72ef41db0a04654b763da2,79980,mundo novo,MS
1a79fd4d46c70e9342008e9057e615da,1,75eb331ffa78d12a8ef75950d1aba55d,3be634553519fb6536a03e1358e9fdc7,2018-03-29 18:55:33,29.9,18.23,2e30eb02d277ad000fad7282fe758c35,delivered,2018-03-25 18:43:55,2018-03-25 18:55:33,2018-03-27 01:36:30,2018-04-04 15:31:43,2018-04-17 00:00:00,a97b71132c55bee38f177cdc7e3be621,35388,santo antonio do grama,MG
1a7a280eca13140d779d2f43ea48c15f,1,27f7b5c6bcf21bb57da65887d11cbd51,83c465a786b06574376909b35ef6752a,2018-08-23 03:15:11,93.8,14.97,2a2e5da410ee444f71ad3655ded22c9f,delivered,2018-08-16 18:56:19,2018-08-17 03:15:11,2018-08-20 08:04:00,2018-08-22 14:42:40,2018-09-21 00:00:00,3e9c196f94da349ceb80fbef9c18e870,3066,sao paulo,SP
1a7a8e3660a0903b0d7c43928700edb1,1,db5efde3ad0cc579b130d71c4b2db522,4869f7a5dfa277a7dca6462dcf3b52b2,2018-04-05 15:47:52,168.0,13.62,dae5221bda68a557972606b040facf0f,delivered,2018-04-01 15:27:20,2018-04-01 15:47:52,2018-04-03 19:58:42,2018-04-09 20:28:27,2018-04-18 00:00:00,f5dab8ccbb67753f6cff469746dac6c8,8471,sao paulo,SP
1a7af25ac2d2bf35b05f8f87c050a6d5,1,42c3b322d319a613dae422ea4087995e,41b86b552e54e3a7009596125aa8b167,2017-04-07 11:22:26,125.9,13.46,feac68487f7ac58b65ecc8e6b4a12e85,delivered,2017-04-03 11:09:58,2017-04-03 11:22:26,2017-04-05 15:33:12,2017-04-07 12:32:59,2017-05-02 00:00:00,7ef15bb849ef9cfccd237c3ae87eb011,9892,sao bernardo do campo,SP
1a7b59b9cddabc898f2cc56389b5fbc1,1,06d7bbea1c245835d64a183587a3775c,0725b8c0f3f906e58f70cbe76b7c748c,2018-08-08 04:05:31,32.99,11.25,17f4134d647aa6ec7219495933975d6d,delivered,2018-08-02 12:05:21,2018-08-04 04:05:31,2018-08-06 16:36:00,2018-08-09 00:48:45,2018-08-09 00:00:00,7a40f23f1fdc4704605cc6db0d4f160b,1327,sao paulo,SP
1a7b59b9cddabc898f2cc56389b5fbc1,2,06d7bbea1c245835d64a183587a3775c,0725b8c0f3f906e58f70cbe76b7c748c,2018-08-08 04:05:31,32.99,11.25,17f4134d647aa6ec7219495933975d6d,delivered,2018-08-02 12:05:21,2018-08-04 04:05:31,2018-08-06 16:36:00,2018-08-09 00:48:45,2018-08-09 00:00:00,7a40f23f1fdc4704605cc6db0d4f160b,1327,sao paulo,SP
1a7b699187ad9cdb9d6dcf647450b861,1,2fc46e8ba9bbe4d062776e585b8c0057,0b3f27369a4d8df98f7eb91077e438ac,2017-11-28 18:48:31,47.84,11.85,ad57c591a1166a90a0b6758357f14620,delivered,2017-11-22 18:38:11,2017-11-22 18:49:01,2017-11-23 21:44:58,2017-11-27 19:46:40,2017-12-08 00:00:00,5aaf262ad05b99746ecedaa1efbbfc3e,17032,bauru,SP
1a7c68f8b0d5a140d89aa6ab7f7b4409,1,f361fccba568fabe00db466f80626d1e,85d9eb9ddc5d00ca9336a2219c97bb13,2018-07-10 11:18:07,12.9,18.23,f3aba96f3eceba3cdf6bd72d2bccb867,delivered,2018-06-26 10:48:18,2018-06-26 11:18:07,2018-07-03 14:41:00,2018-07-07 16:18:27,2018-07-30 00:00:00,4d76635686d810162916423d8c83716f,16050,aracatuba,SP
1a7da20c277ccf1418cd18daa7a169a9,1,0aabfb375647d9738ad0f7b4ea3653b1,37515688008a7a40ac93e3b2e4ab203f,2017-08-24 22:15:15,19.9,15.1,8c7528c4ac5886060dee985b0de04eff,delivered,2017-08-20 21:59:06,2017-08-20 22:15:15,2017-08-21 22:09:01,2017-08-28 20:19:41,2017-09-13 00:00:00,a80ce2f10afbcc6d4edffb0b97d8ab93,81270,curitiba,PR
1a7dcdf0c1f8c7b57dab8c7378c79cf9,1,aefb222adb91095556d8aee8ccd7f97f,53e4c6e0f4312d4d2107a8c9cddf45cd,2018-05-10 13:55:22,74.59,11.62,9ed553d685e793263f73f6f76c90f43f,delivered,2018-05-04 13:42:06,2018-05-04 13:55:22,2018-05-09 11:21:00,2018-05-11 19:32:38,2018-05-22 00:00:00,1086f69979cdfc95d0f48720b6448a54,37580,monte siao,MG
1a7e970c994a82401235495241e66a14,1,86ace59cc2c5fc5aba374641f4090e54,6edacfd9f9074789dad6d62ba7950b9c,2017-11-23 11:30:21,44.9,8.72,e4cd7646d181863566d0c48f9d28e81a,delivered,2017-11-16 22:02:14,2017-11-17 11:30:21,2017-11-21 15:34:12,2017-11-23 15:19:09,2017-11-29 00:00:00,f88b7f7cb2129bde3adc7550289373b3,9320,maua,SP
1a7ea14458cd657d2d1355cc8cb2f547,1,f7f59e6186e10983a061ac7bdb3494d6,729f06993dac8e860d4f02d7088ca48a,2018-03-29 19:15:51,34.9,12.96,eae91bb4fd71dee28c1a58ca9d90190c,delivered,2018-03-25 19:03:01,2018-03-25 19:15:51,2018-03-27 05:40:54,2018-03-27 14:34:45,2018-04-06 00:00:00,23ad53b2045c91bfef21fe3e5a0fe922,9560,sao caetano do sul,SP
1a7eac11fedf646a6ee3c3136458da69,1,fab8297a9d2e7e1e756998675831f7e9,fa1a9dec3a9940c072684a46728bf1fc,2017-05-11 11:45:14,135.9,27.49,9aca0bfc952e0fadb24258a836aa6815,delivered,2017-05-07 11:35:07,2017-05-07 11:45:14,2017-05-09 10:12:22,2017-05-22 11:44:08,2017-06-06 00:00:00,c2f3033b20233a4c171eb491d844da82,37740,bandeira do sul,MG
1a7ee01992a69255a005e9db8a96d898,1,15f50a93f26d97e9c940e45271e8c177,edf96ef93ed595084bbcbd9224bd2894,2017-06-08 20:05:12,243.0,35.06,6ba47b28c84367f0c27769d78f1c3adb,delivered,2017-05-31 20:57:49,2017-06-02 20:05:12,2017-06-08 14:03:15,2017-06-19 20:13:30,2017-06-23 00:00:00,8bba2fac2cb38bfb0a323272f63d5f75,85750,planalto,PR
1a7f6ae87826fbacf57f362f73549869,1,4b2772e2e34787603725226af352e466,916c9de0b5ad957346eeeb12f332687e,2018-02-23 12:50:33,168.5,14.93,45031d4ebf49057a0e8cbc4a771e16da,delivered,2018-02-19 12:39:37,2018-02-19 12:50:33,2018-02-19 22:38:01,2018-02-27 01:25:08,2018-03-12 00:00:00,723bb8aa118da56cd7644aa593d197f9,2611,sao paulo,SP
